Time Period,B_State,Charge_R,Discharge_R,Grid_I,Grid_E
6512,0.0,0.0,0.0,8020.427935,0.0
6513,4911.36550401736,5169.85842528143,0.0,13246.9567142814,0.0
6514,28238.8255300311,24555.2314197313,0.0,33932.2013527313,0.0
6515,51566.2389011248,24555.2314197313,0.0,31776.7911977313,0.0
6516,74893.6056173917,24555.2314197313,0.0,27802.5499377313,0.0
6517,98220.9256789252,24555.2314197313,0.0,30671.5448357313,0.0
6518,98220.9256789252,0.206780896160605,0.0,10682.9633508962,0.0
6519,98220.9256789252,0.206780896160605,0.0,10708.4066908962,0.0
6520,83579.9687528633,0.0,13908.72246,0.0,0.0
6521,68903.4968034521,0.0,13942.48955,0.0,0.0
6522,55059.4517333006,0.0,13151.7119,0.0,0.0
6523,33603.3984415949,0.0,20383.1460141622,0.0,11294.7507331622
6524,25210.7151084822,0.0,7972.98532,0.0,0.0
6525,12454.0522975783,0.0,12118.78177,0.0,0.0
6526,0.0,0.0,11831.32602,0.0,0.0
6527,0.0,0.0,0.0,13370.44729,0.0
6528,0.0,0.0,0.0,10981.05547,0.0
6529,0.0,0.0,0.0,8417.649121,0.0
6530,0.0,0.0,0.0,8295.771373,0.0
6531,12213.1276286366,12855.9238196175,0.0,20507.0103806175,0.0
6532,12213.1032023813,0.0,0.0,5139.811702,0.0
6533,10925.868613017,0.0,1222.849655,0.0,0.0
6534,3596.42937391138,0.0,6962.946518,0.0,0.0
6535,0.0,0.0,3416.601072,0.0,0.0
6536,0.0,0.0,0.0,6590.97634,0.0
6537,4911.36550401736,5169.85842528143,0.0,13477.6861402814,0.0
6538,28238.8255300311,24555.2314197313,0.0,36349.4083397313,0.0
6539,51566.2389011248,24555.2314197313,0.0,32136.2420697313,0.0
6540,74893.6056173917,24555.2314197313,0.0,35033.2358297313,0.0
6541,98220.9256789252,24555.2314197313,0.0,37262.5484197313,0.0
6542,98220.9256789252,0.206780896160605,0.0,13681.8448808962,0.0
6543,98220.9256789252,0.206780896160605,0.0,13295.6305108962,0.0
6544,85567.3524160212,0.0,12020.70798,0.0,0.0
6545,72709.4849444743,0.0,12214.81152,0.0,0.0
6546,58290.9996833991,0.0,13697.42285,0.0,0.0
6547,38559.1855427072,0.0,18745.1126807579,0.0,6624.20647075793
6548,23518.2276453888,0.0,14288.83674,0.0,0.0
6549,10914.9930510387,0.0,11973.02818,0.0,0.0
6550,0.0,0.0,10369.22266,0.0,0.0
6551,0.0,0.0,0.0,11608.10841,0.0
6552,0.0,0.0,0.0,12399.36627,0.0
6553,0.0,0.0,0.0,9000.385709,0.0
6554,19964.2753992037,21015.0267360039,0.0,32467.4004960039,0.0
6555,43291.7053193976,24555.2314197313,0.0,37406.9202997313,0.0
6556,43291.618735987,0.0,0.0,16889.47649,0.0
6557,28313.0505001179,0.0,14229.55757,0.0,0.0
6558,14721.2190003327,0.0,12912.18613,0.0,0.0
6559,0.0,0.0,13985.13008,0.0,0.0
6560,0.0,0.0,0.0,13089.1332,0.0
6561,4911.36550401736,5169.85842528143,0.0,18226.4051952814,0.0
6562,28238.8255300311,24555.2314197313,0.0,35926.4390297313,0.0
6563,51566.2389011248,24555.2314197313,0.0,33305.8327977313,0.0
6564,74893.6056173917,24555.2314197313,0.0,32763.4443747313,0.0
6565,98220.9256789252,24555.2314197313,0.0,37025.1585797313,0.0
6566,98220.9256789252,0.206780896160605,0.0,12539.9791008962,0.0
6567,98220.9256789252,0.206780896160605,0.0,12737.0339008962,0.0
6568,82468.9137633896,0.0,14964.2247,0.0,0.0
6569,68737.9489939832,0.0,13044.25984,0.0,0.0
6570,52205.2083034299,0.0,15705.9730539225,0.0,4061.84708392249
6571,26357.4918722435,0.0,24555.2314197313,0.0,16519.0934527313
6572,19460.6529719966,0.0,6551.946876,0.0,0.0
6573,8842.18745069069,0.0,10087.50527,0.0,0.0
6574,0.0,0.0,8400.061278,0.0,0.0
6575,0.0,0.0,0.0,9359.119339,0.0
6576,0.0,0.0,0.0,13154.33033,0.0
6577,0.0,0.0,0.0,8424.016454,0.0
6578,0.0,0.0,0.0,4961.703957,0.0
6579,21796.7050299085,22943.9000314826,0.0,30765.5059294826,0.0
6580,21796.6614364985,0.0,0.0,9170.234051,0.0
6581,14437.5288631756,0.0,6991.134531,0.0,0.0
6582,8037.7431396968,0.0,6079.769006,0.0,0.0
6583,0.0,0.0,7635.840711,0.0,0.0
6584,0.0,0.0,0.0,5627.107499,0.0
6585,4911.36550401736,5169.85842528143,0.0,16350.0053952814,0.0
6586,28238.8255300311,24555.2314197313,0.0,35539.9649297313,0.0
6587,51566.2389011248,24555.2314197313,0.0,39957.6270597313,0.0
6588,74893.6056173917,24555.2314197313,0.0,41782.1690497313,0.0
6589,98220.9256789252,24555.2314197313,0.0,39427.9832597313,0.0
6590,98220.9256789252,0.206780896160605,0.0,17072.1076808962,0.0
6591,98220.9256789252,0.206780896160605,0.0,16166.3895208962,0.0
6592,86314.5549949686,0.0,11310.86553,0.0,0.0
6593,69760.0070605954,0.0,15726.65654,0.0,0.0
6594,54024.8482963241,0.0,14948.2682820443,0.0,453.67808204434
6595,28177.1282258577,0.0,24555.2314197313,0.0,11296.2335697313
6596,19187.2266600223,0.0,8540.352951,0.0,0.0
6597,7765.94240135849,0.0,10850.18359,0.0,0.0
6598,0.0,0.0,7377.630526,0.0,0.0
6599,0.0,0.0,0.0,6631.706856,0.0
6600,0.0,0.0,0.0,8049.902079,0.0
6601,0.0,0.0,0.0,9776.101477,0.0
6602,0.0,0.0,0.0,4903.110302,0.0
6603,15682.9074795902,16508.3236627265,0.0,19603.6788947265,0.0
6604,15682.8761137752,0.0,0.0,3882.505497,0.0
6605,10721.2030448651,0.0,4713.559618,0.0,0.0
6606,7585.966342459,0.0,2978.454497,0.0,0.0
6607,0.0,0.0,7206.653612,0.0,0.0
6608,0.0,0.0,0.0,8511.729463,0.0
6609,4911.36550401736,5169.85842528143,0.0,13890.6104902814,0.0
6610,28238.8255300311,24555.2314197313,0.0,36264.7441797313,0.0
6611,51566.2389011248,24555.2314197313,0.0,34612.0376197313,0.0
6612,74893.6056173917,24555.2314197313,0.0,36102.8948097313,0.0
6613,98220.9256789252,24555.2314197313,0.0,39099.9019397313,0.0
6614,98220.9256789252,0.206780896160605,0.0,11939.6374108962,0.0
6615,98220.9256789252,0.206780896160605,0.0,12358.7000108962,0.0
6616,82212.5886581265,0.0,15207.73355,0.0,0.0
6617,69276.1162750544,0.0,12289.49256,0.0,0.0
6618,56394.3779544008,0.0,12237.51978,0.0,0.0
6619,34991.4585442349,0.0,20332.6662903395,0.0,8668.70893033951
6620,23663.5365297389,0.0,10761.45943,0.0,0.0
6621,11975.0171184553,0.0,11104.04848,0.0,0.0
6622,0.0,0.0,11376.24351,0.0,0.0
6623,0.0,0.0,0.0,11005.28942,0.0
6624,0.0,0.0,0.0,10789.68901,0.0
6625,0.0,0.0,0.0,9771.979476,0.0
6626,4227.91265535305,4450.43437405585,0.0,11754.0105940558,0.0
6627,27555.3740482725,24555.2314197313,0.0,30029.5112627313,0.0
6628,27555.3189375244,0.0,0.0,6730.210751,0.0
6629,19924.6303184655,0.0,7249.101833,0.0,0.0
6630,11205.655042889,0.0,8282.988655,0.0,0.0
6631,0.0,0.0,10645.351,0.0,0.0
6632,0.0,0.0,0.0,10640.27334,0.0
6633,4911.36550401736,5169.85842528143,0.0,13379.5229572814,0.0
6634,28238.8255300311,24555.2314197313,0.0,29662.9087207313,0.0
6635,51566.2389011248,24555.2314197313,0.0,29266.6315967313,0.0
6636,74893.6056173917,24555.2314197313,0.0,32012.6793317313,0.0
6637,98220.9256789252,24555.2314197313,0.0,36042.6247097313,0.0
6638,98220.9256789252,0.206780896160605,0.0,11497.5371508962,0.0
6639,98220.9256789252,0.206780896160605,0.0,11723.5034908962,0.0
6640,84256.7928160212,0.0,13265.7396,0.0,0.0
6641,71498.5949971724,0.0,12120.12784,0.0,0.0
6642,57137.2620736666,0.0,13643.13043,0.0,0.0
6643,40812.9356412478,0.0,15508.00155,0.0,0.0
6644,25127.8081311659,0.0,14900.79359,0.0,0.0
6645,8440.73571765494,0.0,15852.67105,0.0,0.0
6646,0.0,0.0,8018.68289437434,5131.68281562566,0.0
6647,0.0,0.0,0.0,10305.34165,0.0
6648,0.0,0.0,0.0,10756.29343,0.0
6649,0.0,0.0,0.0,9936.435357,0.0
6650,0.0,0.0,0.0,8185.002263,0.0
6651,12209.2803165122,12851.8740173813,0.0,18903.9110853813,0.0
6652,12209.2558979516,0.0,0.0,4647.654531,0.0
6653,6058.31308575558,0.0,5843.372474,0.0,0.0
6654,2298.77523018204,0.0,3571.549452,0.0,0.0
6655,0.0,0.0,2183.832101,0.0,0.0
6656,0.0,0.0,0.0,264.3589849,0.0
6657,4911.36550401736,5169.85842528143,0.0,8579.35527128143,0.0
6658,28238.8255300311,24555.2314197313,0.0,30560.2756827313,0.0
6659,51566.2389011248,24555.2314197313,0.0,32527.5579857313,0.0
6660,74893.6056173917,24555.2314197313,0.0,36425.8099497313,0.0
6661,98220.9256789252,24555.2314197313,0.0,36081.4910597313,0.0
6662,98220.9256789252,0.206780896160605,0.0,11459.7569208962,0.0
6663,98220.9256789252,0.206780896160605,0.0,11459.6793608962,0.0
6664,83655.6608370738,0.0,13836.81498,0.0,0.0
6665,68236.1564836469,0.0,14648.37019,0.0,0.0
6666,50774.2459902813,0.0,16588.68532,0.0,0.0
6667,33397.1062417893,0.0,16508.18629,0.0,0.0
6668,18262.0050475768,0.0,14378.28268,0.0,0.0
6669,4758.11599725096,0.0,12828.6599,0.0,0.0
6670,0.0,0.0,4520.20115696802,8601.65604303198,0.0
6671,0.0,0.0,0.0,12996.17799,0.0
6672,0.0,0.0,0.0,14000.52586,0.0
6673,0.0,0.0,0.0,13406.9002,0.0
6674,0.0,0.0,0.0,14681.73683,0.0
6675,12857.5387592905,13534.251325569,0.0,26889.922665569,0.0
6676,12857.513044213,0.0,0.0,10680.41915,0.0
6677,4888.09821760797,0.0,7570.919656,0.0,0.0
6678,2863.33734772733,0.0,1923.513539,0.0,0.0
6679,0.0,0.0,2720.16504,0.0,0.0
6680,0.0,0.0,0.0,1499.916868,0.0
6681,4911.36550401736,5169.85842528143,0.0,9466.83644028143,0.0
6682,28238.8255300311,24555.2314197313,0.0,29641.1814437313,0.0
6683,51566.2389011248,24555.2314197313,0.0,34034.0731677313,0.0
6684,74893.6056173917,24555.2314197313,0.0,33490.2320677313,0.0
6685,98220.9256789252,24555.2314197313,0.0,34004.5783067313,0.0
6686,98220.9256789252,0.206780896160605,0.0,8117.85253389616,0.0
6687,98220.9256789252,0.206780896160605,0.0,7863.57413189616,0.0
6688,88856.3502054949,0.0,8896.16008,0.0,0.0
6689,78113.2394506892,0.0,10205.78639,0.0,0.0
6690,63412.0333505261,0.0,13965.99738,0.0,0.0
6691,38903.6708690546,0.0,23282.8238745346,0.0,7248.24271453455
6692,23971.5364932918,0.0,14185.45374,0.0,0.0
6693,13275.1094239031,0.0,10161.56017,0.0,0.0
6694,0.0,0.0,12611.32873,0.0,0.0
6695,0.0,0.0,0.0,12919.03157,0.0
6696,0.0,0.0,0.0,14240.67654,0.0
6697,0.0,0.0,0.0,13713.14957,0.0
6698,3593.54315786163,3782.6770082754,0.0,16376.6578282754,0.0
6699,26921.00581952,24555.2314197313,0.0,35604.7538597313,0.0
6700,26920.9519775084,0.0,0.0,8698.370862,0.0
6701,20265.4553345518,0.0,6322.670661,0.0,0.0
6702,10577.6100499569,0.0,9203.414516,0.0,0.0
6703,0.0,0.0,10048.70945,0.0,0.0
6704,0.0,0.0,0.0,10789.08316,0.0
6705,4911.36550401736,5169.85842528143,0.0,14771.9069142814,0.0
6706,28238.8255300311,24555.2314197313,0.0,37566.6295097313,0.0
6707,51566.2389011248,24555.2314197313,0.0,38133.5337297313,0.0
6708,74893.6056173917,24555.2314197313,0.0,36826.7911497313,0.0
6709,98220.9256789252,24555.2314197313,0.0,36315.2516997313,0.0
6710,98220.9256789252,0.206780896160605,0.0,13000.2419208962,0.0
6711,98220.9256789252,0.206780896160605,0.0,10510.9592408962,0.0
6712,87262.9006791791,0.0,10409.93713,0.0,0.0
6713,73111.3099428514,0.0,13443.8454,0.0,0.0
6714,54801.4907833894,0.0,17394.18929,0.0,0.0
6715,35713.32171725,0.0,18133.65649,0.0,0.0
6716,15715.9841432381,0.0,18997.40284,0.0,0.0
6717,2150.970016533,0.0,12886.73356,0.0,0.0
6718,0.0,0.0,2043.41742886332,13436.1031311367,0.0
6719,0.0,0.0,0.0,12709.64704,0.0
6720,0.0,0.0,0.0,12195.06382,0.0
6721,0.0,0.0,0.0,9739.185628,0.0
6722,11655.0431441032,12268.466467477,0.0,19031.325250477,0.0
6723,34982.4896827616,24555.2314197313,0.0,30909.3557717313,0.0
6724,34982.4197177823,0.0,0.0,6890.037591,0.0
6725,24272.5235213639,0.0,10174.33492,0.0,0.0
6726,11556.5794710537,0.0,12080.10073,0.0,0.0
6727,0.0,0.0,10978.72854,0.0,0.0
6728,0.0,0.0,0.0,11788.63295,0.0
6729,4911.36550401736,5169.85842528143,0.0,18386.4826652814,0.0
6730,28238.8255300311,24555.2314197313,0.0,35805.1386697313,0.0
6731,51566.2389011248,24555.2314197313,0.0,35637.1614297313,0.0
6732,74893.6056173917,24555.2314197313,0.0,34322.8579087313,0.0
6733,98220.9256789252,24555.2314197313,0.0,34760.3859697313,0.0
6734,98220.9256789252,0.206780896160605,0.0,8725.81798689616,0.0
6735,98220.9256789252,0.206780896160605,0.0,9497.10432689616,0.0
6736,87793.6856749686,0.0,9905.691384,0.0,0.0
6737,78264.2424675972,0.0,9052.804239,0.0,0.0
6738,65311.5898597188,0.0,12304.8712754238,0.0,2971.22507942379
6739,39463.8472157693,0.0,24555.2314197313,0.0,11477.9242497313
6740,26792.147824917,0.0,12038.03944,0.0,0.0
6741,13067.6791037793,0.0,13038.19438,0.0,0.0
6742,0.0,0.0,12414.27032,0.0,0.0
6743,0.0,0.0,0.0,9017.307213,0.0
6744,0.0,0.0,0.0,10052.93482,0.0
6745,0.0,0.0,0.0,8397.787039,0.0
6746,1239.22021839839,1304.4423351562,0.0,9137.23193515619,0.0
6747,24566.6875887027,24555.2314197313,0.0,34531.6643247313,0.0
6748,24566.6384553275,0.0,0.0,7413.604341,0.0
6749,14192.7873273138,0.0,9855.111895,0.0,0.0
6750,5255.08007647594,0.0,8490.794922,0.0,0.0
6751,0.0,0.0,4992.316088,0.0,0.0
6752,0.0,0.0,0.0,3406.752849,0.0
6753,4911.36550401736,5169.85842528143,0.0,10607.2287892814,0.0
6754,28238.8255300311,24555.2314197313,0.0,27686.8734657313,0.0
6755,51566.2389011248,24555.2314197313,0.0,28912.4313847313,0.0
6756,74893.6056173917,24555.2314197313,0.0,32801.7095277313,0.0
6757,98220.9256789252,24555.2314197313,0.0,32803.5856237313,0.0
6758,98220.9256789252,0.206780896160605,0.0,8530.61433889616,0.0
6759,98220.9256789252,0.206780896160605,0.0,7792.00340989616,0.0
6760,89572.9997686528,0.0,8215.342995,0.0,0.0
6761,79214.5778594954,0.0,9840.330625,0.0,0.0
6762,53665.0872134243,0.0,24271.8656060696,0.0,16888.4587630696
6763,27817.3678624801,0.0,24555.2314197313,0.0,15682.5278757313
6764,17655.1581214286,0.0,9654.046401,0.0,0.0
6765,10397.1351153229,0.0,6895.088311,0.0,0.0
6766,0.0,0.0,9877.258605,0.0,0.0
6767,0.0,0.0,0.0,9820.231908,0.0
6768,0.0,0.0,0.0,11887.37565,0.0
6769,0.0,0.0,0.0,15062.51443,0.0
6770,4694.4059561867,4941.47995388074,0.0,18283.2315338807,0.0
6771,28021.8664161195,24555.2314197313,0.0,37174.9671997313,0.0
6772,28021.8103723867,0.0,0.0,12357.07504,0.0
6773,15389.5042235028,0.0,12000.6376,0.0,0.0
6774,6681.19454028382,0.0,8272.864959,0.0,0.0
6775,0.0,0.0,6347.122119,0.0,0.0
6776,0.0,0.0,0.0,6233.686768,0.0
6777,4911.36550401736,5169.85842528143,0.0,11418.8615282814,0.0
6778,28238.8255300311,24555.2314197313,0.0,34017.4093647313,0.0
6779,51566.2389011248,24555.2314197313,0.0,36405.9170697313,0.0
6780,74893.6056173917,24555.2314197313,0.0,35759.6176397313,0.0
6781,98220.9256789252,24555.2314197313,0.0,34350.4677927313,0.0
6782,98220.9256789252,0.206780896160605,0.0,13077.4188308962,0.0
6783,98220.9256789252,0.206780896160605,0.0,16207.2037808962,0.0
6784,94293.3478740611,0.0,3731.01229486209,11847.8182551379,0.0
6785,77276.8506242075,0.0,16165.49323,0.0,0.0
6786,56952.6167547167,0.0,19307.87535,0.0,0.0
6787,37888.7200705359,0.0,18110.59364,0.0,0.0
6788,16362.3373457273,0.0,20449.9916,0.0,0.0
6789,0.0,0.0,15544.18939,0.0,0.0
6790,0.0,0.0,0.0,17271.67195,0.0
6791,0.0,0.0,0.0,13591.05159,0.0
6792,0.0,0.0,0.0,12883.07855,0.0
6793,0.0,0.0,0.0,11367.20385,0.0
6794,13249.0319027878,13946.3493713556,0.0,25182.1211313556,0.0
6795,36576.4752534688,24555.2314197313,0.0,38843.5044197313,0.0
6796,36576.4021005183,0.0,0.0,11823.13106,0.0
6797,24192.0838424509,0.0,11765.03285,0.0,0.0
6798,10038.6152898622,0.0,13445.74916,0.0,0.0
6799,0.0,0.0,9536.665452,0.0,0.0
6800,0.0,0.0,0.0,10803.77096,0.0
6801,4911.36550401736,5169.85842528143,0.0,14835.5249092814,0.0
6802,28238.8255300311,24555.2314197313,0.0,36244.7167797313,0.0
6803,51566.2389011248,24555.2314197313,0.0,37406.8421497313,0.0
6804,74893.6056173917,24555.2314197313,0.0,36887.8729297313,0.0
6805,98220.9256789252,24555.2314197313,0.0,38339.2724697313,0.0
6806,98220.9256789252,0.206780896160605,0.0,12408.7308208962,0.0
6807,98220.9256789252,0.206780896160605,0.0,11616.6836508962,0.0
6808,89816.8768898004,0.0,7983.65972990974,8965.08862009026,0.0
6809,71612.8069613098,0.0,17293.69578,0.0,0.0
6810,51941.2136830643,0.0,18687.87755,0.0,0.0
6811,32958.4145901106,0.0,18033.56045,0.0,0.0
6812,15478.7459890709,0.0,16605.62255,0.0,0.0
6813,0.0,0.0,14704.77928,0.0,0.0
6814,0.0,0.0,0.0,17018.14288,0.0
6815,0.0,0.0,0.0,13633.91251,0.0
6816,0.0,0.0,0.0,17841.05517,0.0
6817,0.0,0.0,0.0,11548.62027,0.0
6818,0.0,0.0,0.0,10519.75786,0.0
6819,11061.8774254827,11644.0815005081,0.0,20533.6138135081,0.0
6820,11061.8553017279,0.0,0.0,9188.004486,0.0
6821,6767.15505801729,0.0,4079.944214,0.0,0.0
6822,4156.06411212822,0.0,2480.523541,0.0,0.0
6823,0.0,0.0,3948.25301,0.0,0.0
6824,0.0,0.0,0.0,7072.318932,0.0
6825,4911.36550401736,5169.85842528143,0.0,13542.1790972814,0.0
6826,28238.8255300311,24555.2314197313,0.0,34535.9999497313,0.0
6827,51566.2389011248,24555.2314197313,0.0,36398.3126697313,0.0
6828,74893.6056173917,24555.2314197313,0.0,36806.1162397313,0.0
6829,98220.9256789252,24555.2314197313,0.0,38808.3124897313,0.0
6830,98220.9256789252,0.206780896160605,0.0,16834.0102708962,0.0
6831,98220.9256789252,0.206780896160605,0.0,15232.4012608962,0.0
6832,78676.6359949686,0.0,18566.88858,0.0,0.0
6833,58774.0998522229,0.0,18907.25985,0.0,0.0
6834,40442.9575882337,0.0,17414.47348,0.0,0.0
6835,24801.9329654764,0.0,14858.89655,0.0,0.0
6836,11402.3295826632,0.0,12729.57609,0.0,0.0
6837,427.81247274083,0.0,10425.76959,0.0,0.0
6838,0.0,0.0,406.421036260091,7690.38365973991,0.0
6839,0.0,0.0,0.0,7379.633698,0.0
6840,0.0,0.0,0.0,2997.71294,0.0
6841,0.0,0.0,0.0,5921.14122,0.0
6842,0.0,0.0,0.0,6216.185751,0.0
6843,17129.799182141,18031.3675601484,0.0,21778.4333071484,0.0
6844,17129.7649225427,0.0,0.0,4700.528919,0.0
6845,11072.3764588023,0.0,5754.486494,0.0,0.0
6846,5350.18258036516,0.0,5436.063147,0.0,0.0
6847,0.0,0.0,5082.663286,0.0,0.0
6848,0.0,0.0,0.0,3561.884432,0.0
6849,4911.36550401736,5169.85842528143,0.0,14689.1104552814,0.0
6850,28238.8255300311,24555.2314197313,0.0,31387.7763117313,0.0
6851,51566.2389011248,24555.2314197313,0.0,28457.4468777313,0.0
6852,74893.6056173917,24555.2314197313,0.0,32431.9110067313,0.0
6853,98220.9256789252,24555.2314197313,0.0,33070.5843757313,0.0
6854,98220.9256789252,0.206780896160605,0.0,10836.4222508962,0.0
6855,98220.9256789252,0.206780896160605,0.0,10316.3871308962,0.0
6856,89885.3780254949,0.0,7918.583651,0.0,0.0
6857,78843.7237073704,0.0,10489.40082,0.0,0.0
6858,63340.358118127,0.0,14728.0475067062,0.0,3270.68752670621
6859,37492.619416641,0.0,24555.2314197313,0.0,11336.2501297313
6860,25308.8750524548,0.0,11574.48591,0.0,0.0
6861,12469.9839189152,0.0,12196.89849,0.0,0.0
6862,0.0,0.0,11846.46103,0.0,0.0
6863,0.0,0.0,0.0,11581.26068,0.0
6864,0.0,0.0,0.0,10052.81211,0.0
6865,0.0,0.0,0.0,6395.07,0.0
6866,0.0,0.0,0.0,5440.200566,0.0
6867,12181.6498303589,12822.7892951147,0.0,12822.7892951147,0.0
6868,12181.6254670593,0.0,0.0,3797.949782,0.0
6869,7533.06006380834,0.0,4416.113988,0.0,0.0
6870,4423.05463453032,0.0,2954.490845,0.0,0.0
6871,0.0,0.0,4201.893499,0.0,0.0
6872,0.0,0.0,0.0,8416.252894,0.0
6873,4911.36550401736,5169.85842528143,0.0,11271.8575002814,0.0
6874,28238.8255300311,24555.2314197313,0.0,33712.0328397313,0.0
6875,51566.2389011248,24555.2314197313,0.0,37083.7395697313,0.0
6876,74893.6056173917,24555.2314197313,0.0,37954.6324697313,0.0
6877,98220.9256789252,24555.2314197313,0.0,37618.2520497313,0.0
6878,98220.9256789252,0.206780896160605,0.0,10976.8974208962,0.0
6879,98220.7292370738,0.0,0.0,9815.32133,0.0
6880,86500.5580482469,0.0,11133.97601,0.0,0.0
6881,72515.304983973,0.0,13285.82606,0.0,0.0
6882,46667.5479325932,0.0,24555.2314197313,0.0,12923.2900097313
6883,20819.8425767276,0.0,24555.2314197313,0.0,16363.3689737313
6884,14613.7029802003,0.0,5895.793059,0.0,0.0
6885,8415.7414612154,0.0,5888.035677,0.0,0.0
6886,163.455190785111,0.0,7839.655967,0.0,0.0
6887,0.0,0.0,155.282120680993,5998.35692531901,0.0
6888,0.0,0.0,0.0,3276.274486,0.0
6889,0.0,0.0,0.0,3522.496528,0.0
6890,9033.58908938154,9509.04114671741,0.0,15788.4017127174,0.0
6891,32361.0408709481,24555.2314197313,0.0,31721.1501937313,0.0
6892,32360.9761488663,0.0,0.0,7052.856377,0.0
6893,23907.2476016509,0.0,8030.980634,0.0,0.0
6894,12993.5778503136,0.0,10367.94084,0.0,0.0
6895,0.0,0.0,12343.87427,0.0,0.0
6896,0.0,0.0,0.0,11322.52229,0.0
6897,4911.36550401736,5169.85842528143,0.0,15983.2358652814,0.0
6898,28238.8255300311,24555.2314197313,0.0,34461.4644187313,0.0
6899,51566.2389011248,24555.2314197313,0.0,35091.4327297313,0.0
6900,74893.6056173917,24555.2314197313,0.0,36288.0426197313,0.0
6901,98220.9256789252,24555.2314197313,0.0,34730.5720997313,0.0
6902,98220.9256789252,0.206780896160605,0.0,12042.5821408962,0.0
6903,98220.9256789252,0.206780896160605,0.0,9891.18046089616,0.0
6904,89370.0383318107,0.0,8408.15636,0.0,0.0
6905,77144.7735180498,0.0,11613.83177,0.0,0.0
6906,55668.4005074242,0.0,20402.4077850247,0.0,5505.12084502468
6907,29820.6771498534,0.0,24555.2314197313,0.0,13489.3163897313
6908,20132.2946337622,0.0,9203.906731,0.0,0.0
6909,9654.58648075191,0.0,9953.784494,0.0,0.0
6910,0.0,0.0,9171.838813,0.0,0.0
6911,0.0,0.0,0.0,13484.45648,0.0
6912,0.0,0.0,0.0,12639.26092,0.0
6913,0.0,0.0,0.0,12326.64805,0.0
6914,6858.52639816301,7219.50147175053,0.0,20288.9039717505,0.0
6915,30185.9825298549,24555.2314197313,0.0,37191.1788797313,0.0
6916,30185.9221578899,0.0,0.0,10942.96743,0.0
6917,19265.9086070982,0.0,10373.95552,0.0,0.0
6918,8411.32470685994,0.0,10311.8181,0.0,0.0
6919,0.0,0.0,7990.74249,0.0,0.0
6920,0.0,0.0,0.0,7265.774548,0.0
6921,4911.36550401736,5169.85842528143,0.0,13480.7776842814,0.0
6922,28238.8255300311,24555.2314197313,0.0,35594.7990897313,0.0
6923,51566.2389011248,24555.2314197313,0.0,35370.3686797313,0.0
6924,74893.6056173917,24555.2314197313,0.0,36150.1322697313,0.0
6925,98220.9256789252,24555.2314197313,0.0,36687.3413297313,0.0
6926,98220.9256789252,0.206780896160605,0.0,11937.7757108962,0.0
6927,98220.9256789252,0.206780896160605,0.0,11290.2239808962,0.0
6928,86430.9844370738,0.0,11200.25756,0.0,0.0
6929,72367.3364698418,0.0,13360.30135,0.0,0.0
6930,55086.1804614846,0.0,16416.96071,0.0,0.0
6931,38808.8337010929,0.0,15463.3747586293,0.0,1597.42181862931
6932,25425.8441360571,0.0,12713.76635,0.0,0.0
6933,12094.8159791056,0.0,12664.42844,0.0,0.0
6934,0.0,0.0,11490.0522,0.0,0.0
6935,0.0,0.0,0.0,8230.472953,0.0
6936,0.0,0.0,0.0,13749.47096,0.0
6937,0.0,0.0,0.0,10258.51246,0.0
6938,11027.3911415489,11607.7801489988,0.0,21472.8601759988,0.0
6939,34354.8389355113,24555.2314197313,0.0,32800.5657577313,0.0
6940,34354.7702258335,0.0,0.0,13684.29524,0.0
6941,22189.1856636614,0.0,11557.24006,0.0,0.0
6942,11253.1713695006,0.0,10389.17142,0.0,0.0
6943,0.0,0.0,10690.49142,0.0,0.0
6944,0.0,0.0,0.0,10489.47009,0.0
6945,4911.36550401736,5169.85842528143,0.0,13714.1261262814,0.0
6946,28238.8255300311,24555.2314197313,0.0,35830.8160797313,0.0
6947,51566.2389011248,24555.2314197313,0.0,38525.5858297313,0.0
6948,74893.6056173917,24555.2314197313,0.0,36800.0840397313,0.0
6949,98220.9256789252,24555.2314197313,0.0,36011.1379097313,0.0
6950,98220.9256789252,0.206780896160605,0.0,12010.8622008962,0.0
6951,98220.9256789252,0.206780896160605,0.0,17002.1158208962,0.0
6952,82097.8074160212,0.0,15316.77573,0.0,0.0
6953,66636.1305677748,0.0,14688.43702,0.0,0.0
6954,53971.9380955137,0.0,12030.85624,0.0,0.0
6955,37849.6071832164,0.0,15316.11182,0.0,0.0
6956,18966.2674103179,0.0,17939.10087,0.0,0.0
6957,1575.68613041462,0.0,16521.01618,0.0,0.0
6958,0.0,0.0,1496.89883009024,14953.9834399098,0.0
6959,0.0,0.0,0.0,14138.10254,0.0
6960,0.0,0.0,0.0,14938.43424,0.0
6961,0.0,0.0,0.0,13222.44665,0.0
6962,11179.4617845913,11767.8545100961,0.0,24639.6497600961,0.0
6963,34506.9092744124,24555.2314197313,0.0,39577.6929997313,0.0
6964,34506.8402605939,0.0,0.0,12623.77361,0.0
6965,25225.415356387,0.0,8817.288096,0.0,0.0
6966,12694.8834318721,0.0,11903.9574,0.0,0.0
6967,0.0,0.0,12060.11514,0.0,0.0
6968,0.0,0.0,0.0,10609.70779,0.0
6969,4911.36550401736,5169.85842528143,0.0,14921.9479302814,0.0
6970,28238.8255300311,24555.2314197313,0.0,36111.1374797313,0.0
